date_of_sale,address,county,eircode,price,not_full_market_price,vat_exclusive,description,property_size_description,year,quarter,eircode_routing_key,log_price,price_outlier
2026-05-01,"7 NEWHAVEN AVE, BALBRIGGAN, DUBLIN",Dublin,K32DA50,317000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,K32,12.666660207428574,False
2014-12-09,"13 COLLEGE VIEW, MOUNTMELLICK, CO LAOIS",Laois,,42500.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,10.657282884047461,False
2023-08-03,"11 GLEANN NA GREINE, RATHMORE, KERRY",Kerry,P51A0W4,255000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,P51,12.449022745701502,False
2023-10-02,"50 An Lumann, New Road, Glebe",Kildare,,439700.0,False,True,New Dwelling house /Apartment,,2023,2023Q4,,12.993850229444233,False
2019-07-25,"45 LANESBOROUGH GROVE, CHARLESTOWN, FINGLAS",Dublin,,323000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,12.685410698175234,False
2015-06-09,"5 BARRACK PLACE, BUTTEVANT, CORK",Cork,,28000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,10.239995502805316,True
2019-09-24,"127B Meadowmount, Churchtown, Dublin 14",Dublin,,605500.0,False,True,New Dwelling house /Apartment,,2019,2019Q3,,13.313811493501584,False
2017-06-07,"26 CASTLEWOOD AVENUE, RATHMINES, DUBLIN 6",Dublin,,1690000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,14.340239678615058,True
2022-11-14,"39 CAPWELL RD, CORK, CORK",Cork,T12H9C4,260000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,T12,12.468440756144114,False
2012-09-24,"Hollymount Lodge, Castlebridge",Wexford,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,11.918397239722838,False
2024-09-20,"6 MOORINGS COVE, BALBRIGGAN RD, SKERRIES",Dublin,K34HF57,320000.0,True,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,K34,12.676079399771027,False
2012-07-19,"4 Ballybrit Crescent, Ballybrit, Galway",Galway,,60000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,11.002116507732017,False
2025-12-15,"25 LOCKHOUSE SQUARE, SEVEN MILLS, CLONBURRIS",Dublin,,334801.76,False,True,New Dwelling house /Apartment,,2025,2025Q4,,12.721296861291076,False
2022-10-28,"REDWOOD, LORRHA, NENAGH",Tipperary,,30000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,,10.308985993422082,True
2023-03-08,"108 IVY COURT BEAUMONT WOODS, BEAUMONT DUBLIN 9, DUBLIN",Dublin,D09A6C6,280000.0,True,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,D09,12.54254845357358,False
2012-12-18,"Number 30 Primrose Square, Primrose Gardens  Jigginstown, Naas",Kildare,,40000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,10.596659732783579,False
2023-08-22,"19 COIS TRA, RUSH, DUBLIN",Dublin,K56A461,260000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,K56,12.468440756144114,False
2025-03-13,"8 MOY COURT, BALLINA, CO MAYO",Mayo,F26X5V6,135000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,F26,11.813037464800539,False
2015-01-23,"86 St. Begnet's Villas, Dalkey",Dublin,,550000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,13.217675375388819,False
2016-04-19,"4 WARBURTON TERRACE, BRAY, WICKLOW",Wicklow,,609000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q2,,13.31957518872681,False
2020-09-23,"101 LANDSCAPE PARK, CHURCHTOWN, DUBLIN 14",Dublin,,540000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q3,,13.199326270390594,False
2017-09-05,"4 KILRANE MANOR, KILRANE VILLAGE, WEXFORD",Wexford,,198000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.19602736016897,False
2022-01-10,"208 PIER HEAD, ALLIN&#039;S QUAY, YOUGHAL",Cork,P36CT88,152000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,P36,11.931642378754141,False
2018-09-21,"SANTA MAIRIA, ARDNAGRAINE, ENNIS",Clare,,173000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.06105265381003,False
2018-07-26,"392 TIRELLAN HEIGHTS, HEADFORD RD, GALWAY",Galway,,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.345838935721968,False
2025-10-22,"1 WELLMOUNT GREEN, FINGLAS WEST, DUBLIN 11",Dublin,D11Y9Y9,365000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,D11,12.807655372286902,False
2022-02-09,"48 COLLINS SQ, BENBURB ST, DUBLIN 7",Dublin,D07TD79,400000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,D07,12.899222326086994,False
2017-04-11,"2 CHURCH TERRACE, BRAY, CO WICKLOW",Wicklow,,185000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,12.128116509451258,False
2015-01-22,"34 MOUNTPELLIER GARDENS, INFIRMARY RD, DUBLIN",Dublin,,328000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.700771936142122,False
2015-07-31,"6 Ard Aisling, Tubbercurry",Sligo,,99500.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.507922973347437,False
2012-12-21,"Ballinakill, Gort",Galway,,60000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.002116507732017,False
2021-07-27,"73 FOXROCK PARK, FOXROCK, DUBLIN 18",Dublin,D18H9F5,699000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,D18,13.457407451830088,False
2013-12-31,"48 WHITEBRIDGE MANOR, KILLARNEY, KERRY",Kerry,,171250.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,12.05088559552348,False
2023-12-15,"33 Burkeen Dales, Hawkstown Road, Wicklow Town",Wicklow,,321585.9,False,True,New Dwelling house /Apartment,,2023,2023Q4,,12.681023081626458,False
2023-09-15,"2 THE FORGE, DUNLEER, LOUTH",Louth,A92FD00,191000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,A92,12.160033942617156,False
2024-07-23,"PORTLEAN, KILMACRENNAN, CO DONEGAL",Donegal,F92R295,185000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,F92,12.128116509451258,False
2015-03-27,"231 CASTLECURRAGH HEATH, MULHUDDART, DUBLIN 15",Dublin,,144000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,11.87757552297847,False
2012-06-28,"38 Herbert Park, Bray",Wicklow,,104500.0,True,False,Second-Hand Dwelling house /Apartment,,2012,2012Q2,,11.556951919719207,False
2010-08-27,"46 DOMVILLE WOODS, SANTRY, DUBLIN 9",Dublin,,172000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q3,,12.055255569732177,False
2017-04-06,"24 HERMITAGE DR, RUSHBROOKE LINKS, COBH",Cork,,176000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,12.07824495582233,False
2014-11-28,"41 GLEN DARA, RAHOON, GALWAY",Galway,,141250.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,11.858293728629645,False
2024-09-23,"3 BROOKSIDE, LOWER BEARFOREST, MALLLOW",Cork,P51XCV6,265000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,P51,12.487488878546145,False
2023-05-15,"COOLNALEEN, CAMOLIN, ENNISCORTHY",Wexford,Y21E6W2,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,Y21,12.206077645517674,False
2017-03-27,"MILEBUSH HOUSE, VIA NEW ROSS, TIMMERANNY",Kilkenny,,75500.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,11.231901180182515,False
2019-08-30,"4 SANDHILL GROVE, RASSAN, BALLYJAMESDUFF",Cavan,,40000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,10.596659732783579,False
2016-09-19,"33 Temple Hall, Mount Saint Anne's, Milltown",Dublin,,427312.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q3,,12.965272044759311,False
2013-11-19,"63 Harmony Hill, Letterkenny",Donegal,,115000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,11.652696102959753,False
2018-12-07,"20 Millers Avenue, Millers Glen, Swords",Dublin,,321585.0,False,True,New Dwelling house /Apartment,,2018,2018Q4,,12.68102028300108,False
2013-06-10,"No 5 Primrose Village, Primrose Hill, Celbridge",Kildare,,246696.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2013,2013Q2,,12.41591614192466,False
2010-04-30,"7 Bayside Boulevard North, Sutton",Dublin,,235000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q2,,12.367345048436391,False
2012-03-16,"169 Ballinclea Heights, Killiney, Co. Dublin",Dublin,,335000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q1,,12.721888795877375,False
2023-01-30,"STONE COTTAGE, MAIN ST, DUNSHAUGHLIN",Meath,A85R882,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,A85,12.345838935721968,False
2022-04-14,"APT 10, CLIFDEN STATION HOUSE, CLIFDEN",Galway,H71V277,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,H71,11.695255355062795,False
2026-02-03,"THATCH COTTAGE, TULLAGOWER, COORA CLARE",Clare,V15TE27,215000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,V15,12.278397958261774,False
2013-10-02,"Sheskin, Cappoquin",Waterford,,65000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,11.082157933374816,False
2018-09-04,"105 MAYORSTONE GROVE, LIMERICK, LIMERICK",Limerick,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q3,,12.100717685412471,False
2016-09-21,"1 SEACOURT, CLONTARF, DUBLIN 3",Dublin,,540000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,13.199326270390594,False
2011-07-08,"2 Bremore Lodge, Balbriggan",Dublin,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q3,,11.736077016252437,False
2024-09-13,"'The Castle', CLAREMONT RD, Foxrock",Dublin,D18P2H3,2525000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,D18,14.741752016731123,True
2019-06-26,"170 OAKFIELD HEIGHTS, NAAS, KILDARE",Kildare,W91E9CF,254000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,W91,12.445093483000798,False
2014-04-30,"24 GRIFFINRATH MANOR, MAYNOOTH",Kildare,,485000.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2014,2014Q2,,13.091906231773164,False
2023-03-30,"18 CLUAIN AOIBHINN, MAYNOOTH, KILDARE",Kildare,W23C6Y5,380000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,W23,12.847929163278053,False
2019-10-24,"38 PEBBLE DR, TRAMORE, CO WATERFORD",Waterford,,100000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q4,,11.51293546492023,False
2023-02-22,"31 FRANKFURT CLOSE, ENNISCRONE, SLIGO",Sligo,F26C567,205000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,F26,12.230770136157428,False
2021-07-30,"6 CROAGHROSS, PORTSALON, COUNTY DONEGAL",Donegal,F92PF85,220000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,F92,12.301387370778713,False
2017-03-31,"2 Coolkellure Way, Coolkellure, Lehenaghbeg",Cork,,351894.27,False,True,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2017,2017Q1,,12.771088881900784,False
2017-10-18,"43 SUMMERHILL PARADE, DUBLIN 1",Dublin,,75000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,11.225256725762893,False
2014-08-07,"4 CLONSHAUGH GLEN, CLONSHAUGH, DUBLIN 17",Dublin,,115000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.652696102959753,False
2024-04-02,"5 ARUS GUAIRE, BOTHAR BREANDAIN UI EITHIR, GALWAY",Galway,H91WV62,374000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,H91,12.832013750189885,False
2021-02-19,"8 LA TOUCHE COVE, GREYSTONES",Wicklow,,806167.4,False,True,New Dwelling house /Apartment,,2021,2021Q1,,13.600047932667787,False
2015-12-17,"CREHELP, DUNLAVIN, CO WICKLOW",Wicklow,,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,12.611541086966115,False
2017-04-28,"10 THE MEADOWS, PASSAGE WEST, CORK",Cork,,231000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,12.35017731849889,False
2017-11-01,"6 THE GLEN, LOWER GLENAGEARY ROAD, DUN LAOGHAIRE",Dublin,,808000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,13.60231857512623,False
2021-04-29,"89 Coill Rua, Greenpark West, Ballymahon Road",Westmeath,,270500.0,False,True,New Dwelling house /Apartment,,2021,2021Q2,,12.508031074119511,False
2023-10-13,"26 RHEBAN MANOR, ATHY, KILDARE",Kildare,R14R122,275000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,R14,12.524530013005734,False
2015-04-13,"19 BARNA VILLAGE CENTRE, BARNA, GALWAY",Galway,,127753.3,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,11.757864166990677,False
2015-11-12,"59 SUNDALE AVE MOUNTAINVIEW, TALLAGHT, DUBLIN",Dublin,,47500.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,10.768506042432708,False
2013-09-26,"15 Duke Street, Athy",Kildare,,20000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q3,,9.90353755128617,True
2020-05-29,"APT 1, 4 ADELAIDE PLACE, ST LUKES",Cork,,350000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q2,,12.765691290604371,False
2025-01-09,"9 Hazel Avenue, Deerpark, Gorey",Wexford,,299559.47,False,True,New Dwelling house /Apartment,,2025,2025Q1,,12.610071579329892,False
2021-10-29,"HOMLYN, HILLSIDE GROVE, DUNMORE RD",Waterford,X91TX8H,361000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,X91,12.796636007394284,False
2024-11-08,"13 Oak Church Park, Oak Church, Kildare Town",Kildare,,396475.0,False,True,New Dwelling house /Apartment,,2024,2024Q4,,12.890370788590747,False
2025-05-02,"40 Hawthorn Way, Janeville, Cork Road",Cork,,392069.0,False,True,New Dwelling house /Apartment,,2025,2025Q2,,12.879195674259192,False
2017-05-31,"9 Chaplain Court, Rowlagh Village Centre, Clondalkin",Dublin,,92373.34,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,2017Q2,,11.433604513434721,False
2015-01-09,"Chestnut Grove, Bree, Enniscorthy",Wexford,,238000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q1,,12.380030154325457,False
2022-05-11,"8 HAZEL HOUSE, GARRANE DARRA, WILTON",Cork,T12V220,203000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,T12,12.220966184120165,False
2015-03-13,"10 THE PADDOCKS, CASTLEPOLLARD",Westmeath,,97000.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,2015Q1,,11.48247656671073,False
2026-02-16,"74 CLUAIN DARA CLONARD RD, WEXFORD",Wexford,Y35VK6C,260000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,Y35,12.468440756144114,False
2017-08-23,"TULLA RD, THREECASTLES, KILKENNY",Kilkenny,,340000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.73670383776449,False
2014-11-05,"257 LORETO ABBEY, GRANGE RD, RATHFARNHAM DUBLIN 14",Dublin,,307000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.634606283893019,False
2015-05-01,"115 THE ELMS, MOUNT MERRION AVE, BLACKROCK",Dublin,,320000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,12.676079399771027,False
2024-06-05,"FAIRGREEN, BORRISOKANE, TIPPERARY",Tipperary,,170000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,,12.04355959836804,False
2012-06-01,"3 Loepardstown Avenue, Blackrock",Dublin,,505000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q2,,13.132315688453556,False
2014-11-03,"77A Beechwood Lawn, Dun Laoghaire",Dublin,,486784.14,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2014,2014Q4,,13.095578113746265,False
2021-07-19,"ALLENSTOWN, KELLS, CO MEATH",Meath,A82EE79,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,A82,12.013706813470414,False
2020-04-23,"4 ST CONLETHS AVE, NAAS RD, NEWBRIDGE",Kildare,,260100.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q2,,12.468825296104477,False
2018-10-15,"THE GROVE, GALWAY RD, BAYLOUGH",Westmeath,,26000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,10.165890277802454,True
2025-02-19,"182 HOWTH RD, DUBLIN 3, DUBLIN",Dublin,D03W3K8,930000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,D03,13.742940940397677,False
2024-09-16,"32 KILLEEN AVE, MALAHIDE, DUBLIN",Dublin,K36HF53,725000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,K36,13.493928313146206,False
2015-11-06,"38 DUNBRODY WHARF, NEW ROSS, WEXFORD",Wexford,,55000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q4,,10.915106645867503,False
2024-03-14,"22 PREMIER SQ, FINGLAS, DUBLIN 11",Dublin,D11W8N9,292500.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,D11,12.586223364451623,False
2013-10-08,"80  Bellevue Heights, New Ross",Wexford,,35000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,10.463131911491967,True
2021-10-05,"28 Summerseat Avenue, Clonee",Meath,,229074.88,False,True,New Dwelling house /Apartment,,2021,2021Q4,,12.34180858136265,False
2022-07-01,"LISTROLIN, MULLINAVAT, KILKENNY",Kilkenny,X91R278,138500.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,X91,11.83863282480007,False
2017-01-19,"14B CORRAN RIADA, MONKSLAND, ATHLONE",Roscommon,,85000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,11.350418300109132,False
2014-02-20,"Garavane, Milehouse, Enniscorthy",Wexford,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q1,,11.918397239722838,False
2023-02-07,"26 CARRICKMINES AVE, CARRICKMINES WOOD, BRENNANSTOWN RD DUBLIN 18",Dublin,D18Y564,825000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,D18,13.623139877437296,False
2015-08-04,"2 MOUNTFIELD LODGE, MALAHIDE, DUBLIN",Dublin,,425000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,12.959846800844963,False
2012-10-09,"33 Wilton Manor, Rathnew",Wicklow,,210000.0,True,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2012,2012Q4,,12.25486757159303,False
2023-01-20,"6 CLERMONT TERRACE, SOUTH DOUGLAS RD, CORK",Cork,T12AXT4,280000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q1,T12,12.54254845357358,False
2018-03-09,"45 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin,,170000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,12.04355959836804,False
2017-01-23,"37 CHIEFTAINS RD, BALBRIGGAN, DUBLIN",Dublin,,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,12.013706813470414,False
2014-02-18,"29 MONTPELIER VIEW, JOBSTOWN, TALLAGHT DUBLIN 24",Dublin,,117500.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q1,,11.674202123168433,False
2021-10-19,"19A FERNLEIGH DALE, CARPENTERSTOWN, DUBLIN 15",Dublin,,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,,12.206077645517674,False
2020-05-07,"5 CARRAIG DUN, BALLINROBE, MAYO",Mayo,,170000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q2,,12.04355959836804,False
2016-04-29,"29 JOLLY MARINER, COOSAN RD, ATHLONE",Westmeath,,104845.81,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q2,,11.560255611451401,False
2026-05-14,"8 Roan Gates, Curragh Farm, Ballymany",Kildare,,405287.0,False,True,New Dwelling house /Apartment,,2026,2026Q2,,12.912353204480082,False
2014-07-17,"65 LANESBOROUGH MEWS, ST MARGARETS RD, DUBLIN 11",Dublin,,82000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.314486721293981,False
2025-05-30,"16 The Avenue, Folkstown Park, Balbriggan",Dublin,,202820.17,False,True,New Dwelling house /Apartment,,2025,2025Q2,,12.220079933811217,False
2010-02-10,"20 MountainView Park, Rosegreen, Cashel",Tipperary,,120000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q1,,11.695255355062795,False
2016-11-03,"OLD RD, BROWNSTOWN, MONASTERBOICE",Louth,,310000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.644330802262578,False
2023-05-30,"53 VIKING RD, STONEYBATTER, DUBLIN 7",Dublin,D07X8K5,395000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,D07,12.886643575525625,False
2024-04-30,"DOOHULLA, BALLYCONNEELY, GALWAY",Galway,H71NW80,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,H71,12.429220196836383,False
2024-09-26,"4 LAKEVIEW COTTAGES, CORGLASS, DRUMCONG",Leitrim,N41P205,161000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,N41,11.989165855127435,False
2018-09-21,"5 MUILEANN CLOSE, KETTLES LANE, KINSEALY",Dublin,,277533.04,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2018,2018Q3,,12.533698871312353,False
2026-01-09,"APT 1, THE FORUM, MORGAN ST",Waterford,X91KP93,44166.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,X91,10.695733182881636,False
2010-08-16,"106 Leighlin Road, Crumlin, Dublin",Dublin,,130000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q3,,11.775297421715827,False
2017-07-24,"10 DANESFORT, LOUGHREA, CO GALWAY",Galway,,44385.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,10.700679383382674,False
